STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE
41,019,Oregon,Douglas County,4,112290
41,021,Oregon,Gilliam County,4,2008
41,023,Oregon,Grant County,4,7225
41,025,Oregon,Harney County,4,7532
41,027,Oregon,Hood River County,4,24035
41,029,Oregon,Jackson County,4,221669
41,031,Oregon,Jefferson County,4,25324
41,033,Oregon,Josephine County,4,87800
41,035,Oregon,Klamath County,4,70190
41,037,Oregon,Lake County,4,8373
41,039,Oregon,Lane County,4,382181
41,041,Oregon,Lincoln County,4,50752
41,043,Oregon,Linn County,4,130622
41,045,Oregon,Malheur County,4,31858
41,047,Oregon,Marion County,4,346719
41,049,Oregon,Morrow County,4,12292
41,051,Oregon,Multnomah County,4,794563
41,053,Oregon,Polk County,4,89593
41,055,Oregon,Sherman County,4,1947
41,057,Oregon,Tillamook County,4,27521
41,059,Oregon,Umatilla County,4,80261
41,061,Oregon,Union County,4,26165
41,063,Oregon,Wallowa County,4,7650
41,065,Oregon,Wasco County,4,26555
41,067,Oregon,Washington County,4,600086
41,069,Oregon,Wheeler County,4,1435
41,071,Oregon,Yamhill County,4,108362
42,001,Pennsylvania,Adams County,4,105959
42,003,Pennsylvania,Allegheny County,4,1232605
42,005,Pennsylvania,Armstrong County,4,64704
42,007,Pennsylvania,Beaver County,4,165737
42,009,Pennsylvania,Bedford County,4,47421
42,011,Pennsylvania,Berks County,4,431573
42,013,Pennsylvania,Blair County,4,120734
42,015,Pennsylvania,Bradford County,4,59854
42,017,Pennsylvania,Bucks County,4,645557
42,019,Pennsylvania,Butler County,4,197368
42,021,Pennsylvania,Cambria County,4,131429
42,023,Pennsylvania,Cameron County,4,4406
42,025,Pennsylvania,Carbon County,4,65493
42,027,Pennsylvania,Centre County,4,157533
42,029,Pennsylvania,Chester County,4,546638
42,031,Pennsylvania,Clarion County,4,37227
42,033,Pennsylvania,Clearfield County,4,77824
42,035,Pennsylvania,Clinton County,4,37776
42,037,Pennsylvania,Columbia County,4,65289
42,039,Pennsylvania,Crawford County,4,82405
42,041,Pennsylvania,Cumberland County,4,268532
42,043,Pennsylvania,Dauphin County,4,288687
42,045,Pennsylvania,Delaware County,4,575873
42,047,Pennsylvania,Elk County,4,30467
42,049,Pennsylvania,Erie County,4,268840
42,051,Pennsylvania,Fayette County,4,125368
42,053,Pennsylvania,Forest County,4,6603
42,055,Pennsylvania,Franklin County,4,156951
42,057,Pennsylvania,Fulton County,4,14554
42,059,Pennsylvania,Greene County,4,34529
42,061,Pennsylvania,Huntingdon County,4,43297
42,063,Pennsylvania,Indiana County,4,83064
42,065,Pennsylvania,Jefferson County,4,43731
42,067,Pennsylvania,Juniata County,4,23281
42,069,Pennsylvania,Lackawanna County,4,215750
42,071,Pennsylvania,Lancaster County,4,556660
42,073,Pennsylvania,Lawrence County,4,84812
42,075,Pennsylvania,Lebanon County,4,143902
42,077,Pennsylvania,Lehigh County,4,376274
42,079,Pennsylvania,Luzerne County,4,326496
42,081,Pennsylvania,Lycoming County,4,113034
42,083,Pennsylvania,McKean County,4,39819
42,085,Pennsylvania,Mercer County,4,109137
42,087,Pennsylvania,Mifflin County,4,45984
42,089,Pennsylvania,Monroe County,4,167451
42,091,Pennsylvania,Montgomery County,4,865044
42,093,Pennsylvania,Montour County,4,18054
42,095,Pennsylvania,Northampton County,4,317900
42,097,Pennsylvania,Northumberland County,4,90123
42,099,Pennsylvania,Perry County,4,46113
42,101,Pennsylvania,Philadelphia County,4,1566836
42,103,Pennsylvania,Pike County,4,60576
42,105,Pennsylvania,Potter County,4,16206
42,107,Pennsylvania,Schuylkill County,4,143188
42,109,Pennsylvania,Snyder County,4,39506
42,111,Pennsylvania,Somerset County,4,72629
42,113,Pennsylvania,Sullivan County,4,5845
42,115,Pennsylvania,Susquehanna County,4,38139
42,117,Pennsylvania,Tioga County,4,40967
42,119,Pennsylvania,Union County,4,42690
42,121,Pennsylvania,Venango County,4,49734
42,123,Pennsylvania,Warren County,4,37818
42,125,Pennsylvania,Washington County,4,209940
42,127,Pennsylvania,Wayne County,4,51084
42,129,Pennsylvania,Westmoreland County,4,351998
42,131,Pennsylvania,Wyoming County,4,26024
42,133,Pennsylvania,York County,4,461049
44,001,Rhode Island,Bristol County,4,50307
44,003,Rhode Island,Kent County,4,171134
44,005,Rhode Island,Newport County,4,84721
44,007,Rhode Island,Providence County,4,657424
44,009,Rhode Island,Washington County,4,130256
45,001,South Carolina,Abbeville County,4,24338
45,003,South Carolina,Aiken County,4,174228
45,005,South Carolina,Allendale County,4,7418
45,007,South Carolina,Anderson County,4,209652
45,009,South Carolina,Bamberg County,4,12950
45,011,South Carolina,Barnwell County,4,20471
45,013,South Carolina,Beaufort County,4,196147
45,015,South Carolina,Berkeley County,4,244952
45,017,South Carolina,Calhoun County,4,14197
45,019,South Carolina,Charleston County,4,419350
45,021,South Carolina,Cherokee County,4,56121
45,023,South Carolina,Chester County,4,31993
45,025,South Carolina,Chesterfield County,4,43741
45,027,South Carolina,Clarendon County,4,30927
45,029,South Carolina,Colleton County,4,38580
45,031,South Carolina,Darlington County,4,62436
45,033,South Carolina,Dillon County,4,27747
45,035,South Carolina,Dorchester County,4,166050
45,037,South Carolina,Edgefield County,4,26959
45,039,South Carolina,Fairfield County,4,20450
45,041,South Carolina,Florence County,4,136740
45,043,South Carolina,Georgetown County,4,64669
45,045,South Carolina,Greenville County,4,547845
45,047,South Carolina,Greenwood County,4,69223
45,049,South Carolina,Hampton County,4,18136
45,051,South Carolina,Horry County,4,383147
45,053,South Carolina,Jasper County,4,31986
45,055,South Carolina,Kershaw County,4,67850
45,057,South Carolina,Lancaster County,4,104724
45,059,South Carolina,Laurens County,4,67951
45,061,South Carolina,Lee County,4,16161
45,063,South Carolina,Lexington County,4,305105
45,065,South Carolina,McCormick County,4,9741
45,067,South Carolina,Marion County,4,28471
45,069,South Carolina,Marlboro County,4,26006
45,071,South Carolina,Newberry County,4,38315
45,073,South Carolina,Oconee County,4,80160
45,075,South Carolina,Orangeburg County,4,83101
45,077,South Carolina,Pickens County,4,133470
45,079,South Carolina,Richland County,4,421526
45,081,South Carolina,Saluda County,4,18984
45,083,South Carolina,Spartanburg County,4,345948
45,085,South Carolina,Sumter County,4,103936
45,087,South Carolina,Union County,4,26739
45,089,South Carolina,Williamsburg County,4,30113
45,091,South Carolina,York County,4,294201
46,003,South Dakota,Aurora County,4,2762
46,005,South Dakota,Beadle County,4,19488
46,007,South Dakota,Bennett County,4,3333
46,009,South Dakota,Bon Homme County,4,7064
46,011,South Dakota,Brookings County,4,35491
46,013,South Dakota,Brown County,4,37901
46,015,South Dakota,Brule County,4,5301
46,017,South Dakota,Buffalo County,4,1854
46,019,South Dakota,Butte County,4,10790
46,021,South Dakota,Campbell County,4,1355
46,023,South Dakota,Charles Mix County,4,9232
46,025,South Dakota,Clark County,4,3923
46,027,South Dakota,Clay County,4,15301
46,029,South Dakota,Codington County,4,28736
46,031,South Dakota,Corson County,4,3817
46,033,South Dakota,Custer County,4,9021
46,035,South Dakota,Davison County,4,19907
46,037,South Dakota,Day County,4,5475
46,039,South Dakota,Deuel County,4,4361
46,041,South Dakota,Dewey County,4,5142
46,043,South Dakota,Douglas County,4,2787
46,045,South Dakota,Edmunds County,4,4071
46,047,South Dakota,Fall River County,4,7397
46,049,South Dakota,Faulk County,4,2122
46,051,South Dakota,Grant County,4,7486
46,053,South Dakota,Gregory County,4,3999
46,055,South Dakota,Haakon County,4,1834
46,057,South Dakota,Hamlin County,4,6394
46,059,South Dakota,Hand County,4,3112
46,061,South Dakota,Hanson County,4,3479
46,063,South Dakota,Harding County,4,1339
46,065,South Dakota,Hughes County,4,17681
46,067,South Dakota,Hutchinson County,4,7351
46,069,South Dakota,Hyde County,4,1199
46,071,South Dakota,Jackson County,4,2832
46,073,South Dakota,Jerauld County,4,1662
46,075,South Dakota,Jones County,4,875
46,077,South Dakota,Kingsbury County,4,5279
46,079,South Dakota,Lake County,4,10940
46,081,South Dakota,Lawrence County,4,27240
46,083,South Dakota,Lincoln County,4,71024
46,085,South Dakota,Lyman County,4,3705
46,087,South Dakota,McCook County,4,5768
46,089,South Dakota,McPherson County,4,2396
46,091,South Dakota,Marshall County,4,4363
46,093,South Dakota,Meade County,4,30702
46,095,South Dakota,Mellette County,4,1873
46,097,South Dakota,Miner County,4,2285
46,099,South Dakota,Minnehaha County,4,203845
46,101,South Dakota,Moody County,4,6382
46,102,South Dakota,Oglala Lakota County,4,13508
46,103,South Dakota,Pennington County,4,114306
46,105,South Dakota,Perkins County,4,2809
46,107,South Dakota,Potter County,4,2446
46,109,South Dakota,Roberts County,4,10139
46,111,South Dakota,Sanborn County,4,2403
46,115,South Dakota,Spink County,4,6228
46,117,South Dakota,Stanley County,4,3017
46,119,South Dakota,Sully County,4,1482
46,121,South Dakota,Todd County,4,9233
46,123,South Dakota,Tripp County,4,5579
46,125,South Dakota,Turner County,4,8888
46,127,South Dakota,Union County,4,17063
46,129,South Dakota,Walworth County,4,5286
46,135,South Dakota,Yankton County,4,23412
46,137,South Dakota,Ziebach County,4,2394
47,001,Tennessee,Anderson County,4,78929
47,003,Tennessee,Bedford County,4,51964
47,005,Tennessee,Benton County,4,15994
47,007,Tennessee,Bledsoe County,4,14824
47,009,Tennessee,Blount County,4,139810
47,011,Tennessee,Bradley County,4,110539
47,013,Tennessee,Campbell County,4,39564
47,015,Tennessee,Cannon County,4,14807
47,017,Tennessee,Carroll County,4,28418
47,019,Tennessee,Carter County,4,56485
47,021,Tennessee,Cheatham County,4,41764
47,023,Tennessee,Chester County,4,17558
47,025,Tennessee,Claiborne County,4,32357
47,027,Tennessee,Clay County,4,7656
47,029,Tennessee,Cocke County,4,36849
47,031,Tennessee,Coffee County,4,59779
47,033,Tennessee,Crockett County,4,13862
47,035,Tennessee,Cumberland County,4,63482
47,037,Tennessee,Davidson County,4,707351
47,039,Tennessee,Decatur County,4,11549
47,041,Tennessee,DeKalb County,4,21002
47,043,Tennessee,Dickson County,4,55727
47,045,Tennessee,Dyer County,4,36440
47,047,Tennessee,Fayette County,4,43338
47,049,Tennessee,Fentress County,4,19335
47,051,Tennessee,Franklin County,4,44119
47,053,Tennessee,Gibson County,4,50826
47,055,Tennessee,Giles County,4,30540
47,057,Tennessee,Grainger County,4,24185
47,059,Tennessee,Greene County,4,71292
47,061,Tennessee,Grundy County,4,13779
47,063,Tennessee,Hamblen County,4,65167
47,065,Tennessee,Hamilton County,4,374602
47,067,Tennessee,Hancock County,4,6846
47,069,Tennessee,Hardeman County,4,25511
47,071,Tennessee,Hardin County,4,27065
47,073,Tennessee,Hawkins County,4,57903
47,075,Tennessee,Haywood County,4,17518
47,077,Tennessee,Henderson County,4,27907
47,079,Tennessee,Henry County,4,32382
47,081,Tennessee,Hickman County,4,25481
47,083,Tennessee,Houston County,4,8247
47,085,Tennessee,Humphreys County,4,19023
47,087,Tennessee,Jackson County,4,12015
47,089,Tennessee,Jefferson County,4,56660
47,091,Tennessee,Johnson County,4,18046
47,093,Tennessee,Knox County,4,495380
47,095,Tennessee,Lake County,4,6500
47,097,Tennessee,Lauderdale County,4,24741
47,099,Tennessee,Lawrence County,4,45502
47,101,Tennessee,Lewis County,4,12912
47,103,Tennessee,Lincoln County,4,36006
47,105,Tennessee,Loudon County,4,58244
47,107,Tennessee,McMinn County,4,54695
47,109,Tennessee,McNairy County,4,25993
47,111,Tennessee,Macon County,4,26214
47,113,Tennessee,Madison County,4,99172
47,115,Tennessee,Marion County,4,29050
47,117,Tennessee,Marshall County,4,35857
47,119,Tennessee,Maury County,4,107996
47,121,Tennessee,Meigs County,4,13258
47,123,Tennessee,Monroe County,4,47680
47,125,Tennessee,Montgomery County,4,234899
47,127,Tennessee,Moore County,4,6716
47,129,Tennessee,Morgan County,4,21207
47,131,Tennessee,Obion County,4,30374
47,133,Tennessee,Overton County,4,22993
47,135,Tennessee,Perry County,4,8705
47,137,Tennessee,Pickett County,4,5103
47,139,Tennessee,Polk County,4,17778
47,141,Tennessee,Putnam County,4,82470
47,143,Tennessee,Rhea County,4,33689
47,145,Tennessee,Roane County,4,55129
47,147,Tennessee,Robertson County,4,75398
47,149,Tennessee,Rutherford County,4,360682
47,151,Tennessee,Scott County,4,21999
47,153,Tennessee,Sequatchie County,4,16918
47,155,Tennessee,Sevier County,4,98806
47,157,Tennessee,Shelby County,4,916357
47,159,Tennessee,Smith County,4,20470
47,161,Tennessee,Stewart County,4,13994
47,163,Tennessee,Sullivan County,4,160862
47,165,Tennessee,Sumner County,4,203721
47,167,Tennessee,Tipton County,4,61650
47,169,Tennessee,Trousdale County,4,12077
47,171,Tennessee,Unicoi County,4,17591
47,173,Tennessee,Union County,4,20473
47,175,Tennessee,Van Buren County,4,6430
47,177,Tennessee,Warren County,4,42001
47,179,Tennessee,Washington County,4,136147
47,181,Tennessee,Wayne County,4,16266
47,183,Tennessee,Weakley County,4,33043
47,185,Tennessee,White County,4,28000
47,187,Tennessee,Williamson County,4,260738
47,189,Tennessee,Wilson County,4,158593
48,001,Texas,Anderson County,4,57227
48,003,Texas,Andrews County,4,18324
48,005,Texas,Angelina County,4,87124
48,007,Texas,Aransas County,4,24963
48,009,Texas,Archer County,4,8849
48,011,Texas,Armstrong County,4,1857
48,013,Texas,Atascosa County,4,50736
48,015,Texas,Austin County,4,31070
48,017,Texas,Bailey County,4,6803
48,019,Texas,Bandera County,4,22120
48,021,Texas,Bastrop County,4,106395
48,023,Texas,Baylor County,4,3462
48,025,Texas,Bee County,4,30992
48,027,Texas,Bell County,4,387454
48,029,Texas,Bexar County,4,2060191
48,031,Texas,Blanco County,4,12411
48,033,Texas,Borden County,4,580
48,035,Texas,Bosque County,4,18707
48,037,Texas,Bowie County,4,91712
48,039,Texas,Brazoria County,4,388234
48,041,Texas,Brazos County,4,241931
48,043,Texas,Brewster County,4,9344
48,045,Texas,Briscoe County,4,1439
48,047,Texas,Brooks County,4,6902
48,049,Texas,Brown County,4,38443
48,051,Texas,Burleson County,4,18690
48,053,Texas,Burnet County,4,52567
48,055,Texas,Caldwell County,4,47849
48,057,Texas,Calhoun County,4,19682
48,059,Texas,Callahan County,4,14247
48,061,Texas,Cameron County,4,424911
48,063,Texas,Camp County,4,12721
48,065,Texas,Carson County,4,5816
48,067,Texas,Cass County,4,28538
48,069,Texas,Castro County,4,7287
48,071,Texas,Chambers County,4,51309
48,073,Texas,Cherokee County,4,51432
48,075,Texas,Childress County,4,6841
48,077,Texas,Clay County,4,10499
48,079,Texas,Cochran County,4,2522
48,081,Texas,Coke County,4,3322
48,083,Texas,Coleman County,4,7822
48,085,Texas,Collin County,4,1158995
48,087,Texas,Collingsworth County,4,2585
48,089,Texas,Colorado County,4,20832
48,091,Texas,Comal County,4,184749
48,093,Texas,Comanche County,4,13921
48,095,Texas,Concho County,4,3367
48,097,Texas,Cooke County,4,43048
48,099,Texas,Coryell County,4,84205
48,101,Texas,Cottle County,4,1317
48,103,Texas,Crane County,4,4551
48,105,Texas,Crockett County,4,2960
48,107,Texas,Crosby County,4,4992
48,109,Texas,Culberson County,4,2163
48,111,Texas,Dallam County,4,7235
48,113,Texas,Dallas County,4,2601993
48,115,Texas,Dawson County,4,12176
48,117,Texas,Deaf Smith County,4,18399
48,119,Texas,Delta County,4,5413
48,121,Texas,Denton County,4,977760
48,123,Texas,DeWitt County,4,19754
48,125,Texas,Dickens County,4,1736
48,127,Texas,Dimmit County,4,8360
48,129,Texas,Donley County,4,3289
48,131,Texas,Duval County,4,9706
48,133,Texas,Eastland County,4,17893
48,135,Texas,Ector County,4,161057
48,137,Texas,Edwards County,4,1428
48,139,Texas,Ellis County,4,212323
48,141,Texas,El Paso County,4,867239
48,143,Texas,Erath County,4,43837
48,145,Texas,Falls County,4,16956
48,147,Texas,Fannin County,4,37075
48,149,Texas,Fayette County,4,24934
48,151,Texas,Fisher County,4,3626
48,153,Texas,Floyd County,4,5239
48,155,Texas,Foard County,4,1063
48,157,Texas,Fort Bend County,4,888919
48,159,Texas,Franklin County,4,10665
48,161,Texas,Freestone County,4,20032
48,163,Texas,Frio County,4,17716
48,165,Texas,Gaines County,4,22140
48,167,Texas,Galveston County,4,357387
48,169,Texas,Garza County,4,4498
48,171,Texas,Gillespie County,4,27501
48,173,Texas,Glasscock County,4,1139
48,175,Texas,Goliad County,4,7120
48,177,Texas,Gonzales County,4,19816
48,179,Texas,Gray County,4,20980
48,181,Texas,Grayson County,4,143198
48,183,Texas,Gregg County,4,125559
48,185,Texas,Grimes County,4,31170
48,187,Texas,Guadalupe County,4,182702
48,189,Texas,Hale County,4,31966
48,191,Texas,Hall County,4,2818
48,193,Texas,Hamilton County,4,8313
48,195,Texas,Hansford County,4,5111
48,197,Texas,Hardeman County,4,3525
48,199,Texas,Hardin County,4,57840
48,201,Texas,Harris County,4,4781337
48,203,Texas,Harrison County,4,70038
48,205,Texas,Hartley County,4,5228
48,207,Texas,Haskell County,4,5376
48,209,Texas,Hays County,4,269103
48,211,Texas,Hemphill County,4,3225
48,213,Texas,Henderson County,4,84490
48,215,Texas,Hidalgo County,4,888286
48,217,Texas,Hill County,4,37266
48,219,Texas,Hockley County,4,21278
48,221,Texas,Hood County,4,66394
48,223,Texas,Hopkins County,4,37793
48,225,Texas,Houston County,4,21943
48,227,Texas,Howard County,4,30732
48,229,Texas,Hudspeth County,4,3416
48,231,Texas,Hunt County,4,108438
48,233,Texas,Hutchinson County,4,20222
48,235,Texas,Irion County,4,1534
48,237,Texas,Jack County,4,8764
48,239,Texas,Jackson County,4,15183
48,241,Texas,Jasper County,4,32495
48,243,Texas,Jeff Davis County,4,1906
48,245,Texas,Jefferson County,4,251601
48,247,Texas,Jim Hogg County,4,4774
48,249,Texas,Jim Wells County,4,38729
48,251,Texas,Johnson County,4,195496
48,253,Texas,Jones County,4,20271
48,255,Texas,Karnes County,4,14945
48,257,Texas,Kaufman County,4,172611
48,259,Texas,Kendall County,4,49019
48,261,Texas,Kenedy County,4,354
48,263,Texas,Kent County,4,744
48,265,Texas,Kerr County,4,53784
48,267,Texas,Kimble County,4,4420
48,269,Texas,King County,4,234
48,271,Texas,Kinney County,4,3131
48,273,Texas,Kleberg County,4,30376
48,275,Texas,Knox County,4,3284
48,277,Texas,Lamar County,4,50515
48,279,Texas,Lamb County,4,12786
48,281,Texas,Lampasas County,4,22790
48,283,Texas,La Salle County,4,6556
48,285,Texas,Lavaca County,4,20653
48,287,Texas,Lee County,4,17971
48,289,Texas,Leon County,4,16220
48,291,Texas,Liberty County,4,102462
48,293,Texas,Limestone County,4,22164
48,295,Texas,Lipscomb County,4,2846
48,297,Texas,Live Oak County,4,11541
